weight;word
8;AWAKE experiment
8;NMR spectroscopy
8;numerical technique
8;scanning transmission electron microscopy
8;Finite element analysis
8;molecular beam epitaxy
8;plasma-assisted molecular beam epitaxy (PA-MBE)
8;new technique
8;al.
8;Hamiltonian approach
8;unified framework
6;J-PARC
6;Homotopy Analysis Method (HAM)
6;density functional theory (DFT)
6;native LESA mass spectrometry
6;high-speed imaging
6;focused ion beam milling
6;Electron backscatter diffraction (EBSD)
6;equivalent photon approximation approach
6;two component model
6;mass sum rule
6;revisited S-matrix approach
6;LBL experiments
6;S-matrix functional
6;off-diagonal Bethe ansatz method
6;localization technique
6;six-vertex model
6;frame-like gauge invariant formulation
6;PHENIX collaboration
6;Sudakov resummation formalism
6;strategy
6;Belle II experiment
6;freezing trick
6;DUNE experiment
6;BNN approach
6;random matrix theory
6;conformal perturbation theory
6;Regge approach
6;BCS theory
6;Bogoliubov transformation
6;oscillation experiments
6;HF approach
6;perturbative QCD (PQCD) approach
6;Deep Underground Neutrino Experiment (DUNE)
6;first order formalism
6;Rastall theory
6;Neutrino oscillation experiments
6;double field theory
6;anti-ktalgorithm
6;frequency domain analysis
6;ATLAS and CMS Collaborations
6;world-sheet theory
6;iterative procedure
6;original theory
6;Aharonov–
6;data-driven method
6;quantization scheme
6;boosted decision trees
6;Standard Model Effective Field Theory (SMEFT)
6;Monte Carlo method
6;perturbative QCD
6;cross-checked
6;high-luminosity LHC
6;data-driven approach
6;Large Hadron Collider
6;matching method
6;numerical method
6;Levinson's theorem
6;proposed scheme
6;CLEO-c experiment
6;low-energy experiments
6;complex Langevin method
6;Grand Unified Theory (GUT)
6;non-local theory
6;IceCube Collaboration
6;Standard Model Extension (SME)
6;theoretical approach
6;Bethe–
6;experimental analysis
6;T2K experiment
6;Fermilab Tevatron Collider
6;LHC experiments
6;Markov Chain Monte Carlo (MCMC) method
6;D0 Collaboration
6;collinear twist-3 approach
6;them
6;numerical approach
6;oriented matroid theory
6;QCD sum rules approach
6;theoretical analysis
6;functional renormalization group approach
6;CERN Large Hadron Collider (LHC)
6;momentum sum rule
6;so-called Generalized Uncertainty Principle (GUP)
6;nonperturbative approach
6;PAMELA experiment
6;relativistic Salpeter method
6;global fit
6;QCD spectral sum rules (QSSR)
6;dynamical system method
6;Palatini approach
6;conventional method
6;non-renormalization theorems
6;self-consistent theory
6;stability analysis
6;Born approximation
6;Einstein–Gauss–Bonnet theory
6;MINOS experiment
6;two-level model
6;corresponding Wheeler–DeWitt equation
6;Nambu–
6;calculations
6;Sloan Digital Sky Survey
6;Kawai–
6;heavy quark effective theory
6;sum rules
6;mean field approximation
6;multi-phase transport model (AMPT)
6;theory and experiment
6;functional renormalization group
6;WKB method
6;BES Collaboration
6;upcoming experiments
6;event-by-event basis
6;Dvali–
6;event-by-event analysis
6;two-loop calculation
6;Markov Chain Monte Carlo (MCMC) technique
6;one-loop perturbation theory
6;amplitude analysis
6;BF theory
6;Bethe ansatz
6;DIRAC experiment
6;experimental method
6;linear response theory
