weight;word
22;electroweak phase transition
22;new interactions
22;localization
22;nuclear reactions
22;chiral transition
22;central Au+Au collisions
22;unification
22;dimensional regularization
22;oscillations
22;non-perturbative effects
22;field redefinition
22;single production
22;radiative decay
22;AdS/CFT correspondence
22;final state interaction
22;Coulomb interaction
22;QCD sum rules
22;global analysis
22;fine tuning
22;standard model processes
22;electroweak production
22;Higgs boson decays
22;radiation therapy
22;conversion
22;hadronic interactions
22;events
22;saturation
22;tests
22;fragmentation
22;fit
22;dominance
22;deviation
22;detectability
20;self-interactions
20;critical phenomena
20;crossover
20;global fit
20;radiative decays
20;dark matter (DM)
20;nuclear modification
20;high energy nuclear collisions
20;effective interactions
20;model building
20;natural inflation
20;Yukawa interaction
20;collider experiments
20;regularization
20;top quark pair production
20;lattice calculations
20;strong suppression
20;restoration
20;second order phase transition
20;photoproduction
20;gauge theory
20;shape coexistence
20;convolution
20;high-energy heavy-ion collisions
20;exponentially suppressed
20;gluon–gluon fusion
20;semi-inclusive deep inelastic scattering
20;matter effect
20;actions
20;lowering
20;estimation
20;significant enhancement
20;radiation damage
20;energy transfer
20;reformulation
18;massive gravity
18;high-energy nuclear collisions
18;neutron emission
18;oscillation
18;QCD dynamics
18;QCD phase transition
18;first law
18;gaugino condensation
18;strong dynamics
18;evolutions
18;saturation effects
18;nucleus–nucleus collisions
18;quark confinement
18;operator product expansion
18;matching
18;slow-roll inflation
18;loop effects
18;inflaton decay
18;gauge transformations
18;spontaneously broken
18;neutrino mixings
18;ultra-relativistic heavy-ion collisions
18;SU(2)
18;neutrino physics
18;Higgs boson decay
18;RG flow
18;deconfinement phase transition
18;observability
18;charm production
18;electroweak interactions
18;theories
18;non-observation
18;black hole production
18;renormalization group evolution
18;production and decay
18;Bethe–Salpeter equation
