weight;word
78;three dimensions
76;coefficient
76;Hawking temperature
76;electroweak scale
76;states
76;inflaton potential
76;asymmetries
76;theoretical calculations
76;large number
74;deviations
74;event horizon
74;gauge invariance
74;momentum space
74;equations
74;decay constants
74;coupling constants
74;Hubble parameter
74;parameter
74;function
74;previous results
74;fraction
72;vacuum expectation value
72;second order
72;initial state
72;mixing angles
72;decay rate
72;expectations
72;differential cross sections
72;angular distribution
72;order of magnitude
72;density
72;feature
70;spectral index
70;gauge symmetry
70;correction
70;differential cross section
70;mass spectrum
70;horizon
70;lower bound
70;energy–momentum tensor
70;available data
70;property
68;symmetry energy
68;energy spectrum
68;real part
68;Lorentz invariance
68;status
68;low energy
68;position
68;agreement
66;signature
66;electric charge
66;Higgs boson mass
66;Hamiltonian
66;scattering amplitudes
66;dispersion relation
66;one loop
66;high energy
66;excitation energy
66;rates
66;high temperature
66;behaviour
66;test data
66;characteristics
64;tensor-to-scalar ratio
64;black hole
64;imaginary part
64;current data
64;sum rules
64;distributions
64;degeneracy
64;degrees of freedom
64;new data
62;first measurement
62;effective mass
62;phase
62;energy scale
62;AdS/CFT correspondence
62;parton distributions
62;moduli space
62;relic density
62;recent data
62;volume
62;distance
60;CP asymmetries
60;observations
60;instability
60;available experimental data
60;efficiency
60;terms
58;formula
58;chemical potential
58;form factor
58;quantum corrections
58;collision energy
58;radius
58;cross-section
58;pattern
58;room temperature
58;gap
58;wave functions
56;equivalence
56;black hole entropy
56;quantum level
56;bound states
56;five dimensions
56;coupling constant
56;final states
56;conformal invariance
56;gluon distribution
56;Standard Model predictions
56;physical properties
56;temperature dependence
56;thermodynamic properties
56;representation
56;experimental measurements
54;scattering amplitude
54;general relativity
54;negative cosmological constant
54;space–time
54;inverse kinematics
54;exact solution
54;kinematics
54;effective Lagrangian
54;central charge
54;standard model prediction
54;radiative corrections
54;singularity
54;small
54;existing data
54;anomalous magnetic moment
54;information
54;speed
54;high precision
54;systematic uncertainties
52;precision measurements
52;new results
52;anomalous dimensions
52;power spectrum
52;magnetic moments
52;reheating temperature
52;missing transverse momentum
52;yield
52;free parameters
52;strong coupling
52;components
52;free energy
52;quantum numbers
52;conformal symmetry
52;production cross sections
52;gauge group
52;light neutrino masses
52;large N limit
52;recent measurements
52;higher energies
52;dimensions
52;mechanical properties
52;details
52;relationship
52;arbitrary number
52;configuration
50;proton–proton collision data
50;operators
50;weak scale
50;effective number
50;experimental constraints
50;LHC energies
50;spin
50;Standard Model prediction
50;phase structure
50;minimum
50;Wilson loop
50;phenomenology
50;anisotropy
50;current status
50;evidence
50;gauge couplings
48;general form
48;relic abundance
48;anomalous dimension
48;bulk viscosity
48;algebra
48;Higgs potential
48;conserved charges
48;violation
48;centre-of-mass energy
48;decay modes
48;lower energies
48;frequency
48;previous measurements
48;large
46;scale invariance
46;Einstein frame
46;fermion masses
46;first uncertainty
46;quark masses
46;Landau gauge
46;Bekenstein–Hawking entropy
46;theoretical uncertainties
46;gravitino mass
46;Kähler potential
46;dimension
46;eigenvalues
46;degree
46;location
46;spectra
46;two dimensions
46;errors
44;area
44;operator
44;Upper limits
44;S-matrix
44;boundary
44;zero modes
44;Wilson coefficients
44;path integral
44;strong constraints
44;scalar spectral index
44;two parameters
44;lattice data
44;mass hierarchy
44;smallness
44;decay rates
44;trace
44;observed baryon asymmetry
44;black hole horizon
44;constant
