weight;word
2;short-time Fourier transform andΦ(t)=loga⁡(t)provides wavelet transforms
2;Numerical experiments
2;Sobol decomposition
2;Scale-discretised wavelets
2;Morlet and FFT
2;Fast Fourier Transform (FFT) analysis
2;Morlet wavelet transforms
2;corresponding vector error correction model (VECM)
2;panel cointegration
2;panel threshold regression approach
2;loss-absorbing method
2;out-of-sample forecasting experiment
2;in-sample goodness-of-fit analysis
2;long-range dependence techniques
2;three pillar approach
2;generalized vector autoregressive framework
2;recent non-parametric modifications
2;traditional parametric variance-ratio tests
2;knowledge-based perspective
2;Habermasian qualitative study
2;proposed ‘synoptical’ approach
2;method-of-payment hypothesis
2;dynamic investment decision-making model
2;fixed effect vector decomposition (FEVD) technique
2;panel data methods
2;entrenchment literature
2;Vector autoregression and vector error correction modelling
2;equilibrium-correction model
2;‘General-to-Specific’ methodology
2;one-step Generalized Method of Moments (GMM) system estimator
2;optimal matching analysis
2;Health and Retirement Study (1992–2012)
2;multi-channel sequence analysis
2;National Child Development Study
2;Multi-channel sequence analysis
2;US National Longitudinal Survey
2;British National Child Development Study
2;National Statistics Longitudinal Study
2;Miller's Traits-Desires-Intentions-Behaviour framework
2;large cohort study
2;IFRS/IAS 1
2;useful diagnostic tool
2;fuzzy-set/Qualitative Comparative Analysis (fs/QCA)
2;organizational learning theory
2;propensity score matching techniques
2;context-sensitive approaches
2;demand-response strategy
2;developed approach
2;system perspective
2;theoretic framework and practice-oriented review
2;agent-based modeling methodology
2;proposed MSR
2;quantity-based stabilisation policy
2;related adaptive mesh-refining algorithms
2;adaptive boundary element method (BEM)
2;analyze ZZ-type error estimators
2;ZZ-error estimators
2;adaptive finite element method (FEM)
