weight;word
6;SDGs
6;RWS and MDS hypotheses
6;gold markets
6;minority shareholders
6;CDS market
6;international retailers
6;experts
6;single parents
6;ERA
6;in-use stocks
6;perennial crops
6;Policy-makers
6;pigeon pea
6;language
6;libraries
6;residential areas
6;local and regional railway services
6;Netherlands
6;simulation model
6;bearing system
6;DC cables
6;wind farms
6;medical knowledge network
6;two-tree networks
6;SEO firms
6;dynamic stochastic frontier model
6;coauthor
6;large data sets
6;toolkit
6;proposed framework
6;problem environment
6;secondary market
6;operational research
6;composite structures
6;South Asia
6;iron-biofortified beans
6;improved seed
6;food labels
6;capture fisheries
6;hybrid rice
6;non-members
6;SHG members
6;tools
6;GPGI
6;agricultural inputs
6;crop production
6;agricultural sector
6;locations
6;female farmers
6;machine services
6;service
6;different services
6;regression model
6;recipient countries
6;vulnerable children
6;closed system
6;nodes
6;games
6;molecular robot
6;forest
6;social capital
6;poorer households
6;intergenerational linkages
6;ReDi-Cell
6;parallel registers
6;cell
6;vasopressin system
6;clean cooking fuel
6;Latin America
6;Chinese dam developers
6;decision makers
6;electricity market
6;USA
6;different rationales
6;institutional contexts
6;structures
6;MOX fuel
6;smart energy systems
6;network assets
6;wind generation
6;investments
6;GIES systems
6;heat pumps
6;zero carbon homes
6;multiple stakeholders
6;built environment
6;policy-makers
6;zone
6;existing residential buildings
6;fields
6;rural communities
6;renewable sources
6;Member States
6;residential sector
6;electric vehicles
6;ground
6;new technology
6;list
6;extractive industries
6;rare earths
6;less developed countries
6;materials
6;cryptocurrency market
6;banking sector
6;authorities
6;low rated countries
6;U.S.
6;former
6;numerical simulation
6;structure
6;varieties
6;object
6;own
6;insurance group
6;multiple populations
6;father
6;panel
6;social network
6;UK consumers
6;children
6;weak ties
6;regulator
6;Markov chains
6;policy maker
6;Internet
6;equilibria
6;package
6;developing economies
6;companies
6;resource
6;energy models
6;power systems
6;Great Britain
6;large system
6;descendant set
6;housing market
6;urban waste systems
6;intermediaries
6;knowledge domain
6;barriers
6;different countries
6;host country
6;civil society
6;external knowledge
6;firm-level resources
6;business models
6;solution
6;instruments
6;external networks
6;boundary organization
6;academic scientists
6;Innovative Human Capital
6;patent
6;new products
6;simple model
6;surgical centres
6;health insurance
6;future
6;devices
6;large-scale structures
6;far-field
6;cases
6;supply chain
6;multiple drugs
6;numerical experiments
6;Numerical experiments
6;two sets
6;tropically convex sets
6;new product
6;delta shock waves
6;foreign aid
6;new model
6;edges
6;buyer
6;special cases
6;cluster
6;sequence
6;Muslim women
6;families
6;gated neighbourhoods
6;policy documents
6;individual farms
6;links
6;social-ecological systems
6;framing
6;different actors
6;parties
6;property developers
6;different contexts
6;sites
6;building sites
6;young Ghanaians
6;male youth
6;global markets
6;global production networks
6;women
6;government debt
6;laboratory
6;funds
6;test
6;compact Lie groups
6;random graphs
6;manifold
6;pair
4;olfactory genes
4;G. pallidipies
4;G. f. fuscipes
4;G. m. morsitans larvae and pupae
4;G. m. morsitans OR genes
4;tsetse flies
4;rats
4;TBA services
4;pathogenic bacteria
4;fufu
4;gneiss rocks
4;model reporting templates
4;physiologically based kinetic (PBK) models
4;silico models
4;UCI exposures
4;emulator
4;stores
4;DR customers
4;smart distribution networks
4;male smokers
4;older households
4;unpaid household work
4;working age population
4;selected European countries
4;post-normal science
