weight;word
4;macroecological approach
4;SDI-based model
4;power model
4;McMaster method
4;combing method
4;GSR framework
4;forest therapy program
4;workflow
4;MB-MK
4;multivariable analysis
4;residual maximum likelihood (REML)
4;retrospective cohort study
4;ML+MSA approach
4;Total Evidence approach
4;redundancy analysis
4;SDS PAGE zymography
4;MedISys-FF
4;participant observation
4;Western blotting
4;in-situ
4;Meta-analysis
4;SOW-FGR
4;SVI classification scheme
4;novel technique
4;Universal Soil Loss Equation (USLE)
4;framework
4;analytical procedure
4;differential imaging
4;diet diary analyses
4;duplicate diet analyses
4;APCI-MS
4;modelling approach
4;mixed methods approach
4;Sensitivity analyses
4;software tool
4;Rejection-ABC
4;Approximate Bayesian Computation (ABC)
4;SWAT-SC
4;T-RFLP
4;situ measurements
4;U.S. Geological Survey
4;AMOVA analysis
4;Arch.
4;detrended correspondence analysis (DCA)
4;vegetation classification
4;TWINSPAN numerical analysis
4;Campbell’s (1985) approach
4;Blanquet procedures
4;cut-tree method
4;diallel experiment
4;vegetation survey programme
4;Two experiments
4;acetylene reduction technique
4;ordination (Decorana)
4;strategy
4;PHYTOTAB computer program
4;Braun-Blanquet classification
4;NMR spectroscopy
4;first experiment
4;established methods
4;hierarchical classification
4;Semi-structured interviews
4;Braun-Blanquet Procedures
4;methods and techniques of the Braun-Blanquet school of phytosociology
4;FE-SEM
4;agar diffusion method
4;numerical classification technique (TWINSPAN)
4;ex Engl.
4;DCA ordination
4;Electron microscopy
4;horizontal starch gel-electrophoresis
4;ordination algorithm DECORANA
4;thermocouple psychrometry
4;analytical HPLC
4;numerical classification (Twinspan)
4;scheme
4;disc diffusion method
4;vitro propagation protocols
4;liquid–liquid extraction
4;field trial
4;floristic-sociological approach
4;Bioassay-guided fractionation
4;vitro assay
4;5-lipoxygenase assay
4;restoration study
4;high performance liquid chromatography (HPLC)
4;field surveys
4;Western blot analysis
4;RP-HPLC
4;Southern blot analysis
4;Sequencing analysis
4;JIP-test
4;RP-HPLC analysis
4;brine-shrimp lethality assay (BSLA)
4;broth microdilution assay
4;management strategy
4;MS/MS
4;SPME method
4;crystal violet staining
4;qRT-PCR
4;gas chromatography–mass spectrometry
4;liquid chromatography–mass spectrometry
4;semi-structured questionnaire
4;UV–visible spectroscopy
4;high performance liquid chromatography
4;neutral red uptake test
4;solid phase microextraction (SPME)
4;LC–MS
4;semi-quantitative RT-PCR analysis
4;DNA analysis
4;hematoxylin–eosin staining
4;Folin–Ciocalteu colorimetric method
4;colorimetric method
4;semi-quantitative RT-PCR
4;Nagoya Protocol
4;smoke-technology
4;Sect.
4;recent molecular-based classification
4;four experiments
4;droplet-vitrification
4;GC–
4;ethnobotanical study
4;three spectroscopy techniques
4;chemometric techniques
4;re-analysis
4;Field experiments
4;ex.
4;HPTLC method
4;Fluorescence microscopy
4;breeding system experiment
4;PCA analysis
4;Walp.
4;liquid chromatography
4;binding assay
4;new key
4;total evidence analysis
4;microplate dilution method
4;GC and GC/MS
4;comparative morphological study
4;High Performance Liquid Chromatography (HPLC)
4;DPPH assay
4;SEM studies
4;micro-dilution assay
4;microplate assay
4;Canonical Community Analysis
4;GC/MS
4;TLC analysis
4;broth microdilution method
4;standardized protocol
4;vitro screening
4;Two-dimensional SDS-PAGE
4;Southern blot
4;HPLC method
4;Avon Longitudinal Study
4;Logistic regression
4;regression equation
4;Experiment 2
4;joint F test
4;systematic review methodology
4;cgMLST scheme
4;Analysis of variance
4;Detrended Correspondence Analysis
4;ON-CF
4;meta-regression
4;chemical analysis
4;improved methodology
4;literature search
4;citizen science study
4;control strategy
4;holistic approach
4;ecological niche modelling (ENM) approach
4;Schloesser et al.
4;conceptual model
4;liquid chromatography/mass spectrometry
4;Image analysis
4;novel method
4;temporal method
4;proposed methods
4;Univariate analysis
4;existing method
4;new method
4;free-energy principle
4;proposed strategy
4;classical two-process model
4;paper chromatography
4;light and electron microscopy
4;vitro activity
4;Statistical analyses
4;Pre-treatment
4;square-root transformation
4;sampling strategy
4;procedure
4;wavelet transform
4;implicit loss function
4;track survey
4;three methods
4;power analysis
4;Principal Components Analysis
4;systematic review
4;RT-PCR assays
4;atomic force microscopy (AFM)
4;1H NMR spectroscopy
3;case study
3;thin-layer chromatography
2;portable ED-XRF
2;WD-XRF
2;WD-XRF and/or portable ED-XRF spectroscopy
2;(TRFLP) analysis
2;quantitative polymerase chain reaction (qPCR) analysis
2;real-time PCR analysis
2;epidemiological survey
2;randomized open-label clinical trial
2;efficient control strategy
2;diagnostic approach
2;parasite-specific real-time PCR and ELISA techniques
2;Univariate and multivariate logistic regression statistical methods
2;Semi structured questionnaire
2;serological survey
2;Two stage stratified random sampling method
2;meat inspection
