weight;word
18;Experiment 2
16;NOSE questionnaire
16;genome-wide association study
16;scanning electron microscopy (SEM)
16;electroencephalography (EEG)
16;Principal component analysis
16;procedures
16;novel method
16;Thematic analysis
16;cross-sectional
16;proposed approach
16;follow-up study
16;baseline survey
16;Health Survey
16;automated method
16;three methods
16;fMRI study
16;fMRI experiment
16;functional imaging
16;Fisher's exact test
16;Magnetic resonance imaging (MRI)
16;paradigm
16;Statistical analyses
16;In vivo
16;real-time PCR
16;voxel-based morphometry (VBM)
16;interview
16;survival analysis
16;logistic regression analysis
16;diffusion tensor imaging
16;CBT-E
16;new measure
16;logistic regression model
16;log-rank test
14;micro-CT
14;visual analog scale
14;endoscopic approach
14;prospective cross-sectional study
14;pure tone audiometry
14;experimental study
14;longitudinal cohort study
14;whole-genome sequencing
14;brain imaging
14;proposed algorithm
14;resting-state fMRI
14;Bayesian model selection
14;Magnetic resonance imaging
14;transcranial magnetic stimulation (TMS)
14;meta-regression
14;Cox proportional hazards regression
14;silico analysis
14;Bayesian model comparison
14;factor analysis
14;studies
14;GBD study
14;computer-generated
14;population-based studies
14;search strategy
14;X-ray crystallography
14;search
14;MRC National Survey
14;random effects meta-analysis
14;quantitative PCR
14;transmission electron microscopy
14;Flow cytometry
14;data-driven approach
14;fMRI scanning
14;cross-sectional surveys
14;four experiments
14;functional neuroimaging
14;Neuroimaging studies
14;machine learning techniques
12;surgery
12;acoustic rhinometry
12;computed tomography scan
12;final analysis
12;case–control study
12;Deep-FS
12;multivariate meta-analysis
12;computerized tomography
12;capabilities approach
12;adjusted analysis
12;qualitative study
12;Bayesian framework
12;population-based cohort study
12;postal questionnaire
12;proposed methodology
12;subgroup analysis
12;Linear regression models
12;European Prospective Investigation
12;minimisation algorithm
12;MP-MRI
12;intention-to-treat basis
12;phase 3 trial
12;independent component analysis
12;Factor analysis
12;Sensitivity analyses
12;Millennium Cohort Study
12;silico
12;in-vitro
12;Medical Research Council National Survey
12;situ hybridisation
12;conditional logistic regression
12;cross-sectional analyses
12;vivo electrophysiology
12;Western blot
12;principal component analysis (PCA)
12;positron emission tomography
12;structural equation modeling
12;Whitehall II study
12;Multivariate analyses
12;image analysis
12;Western blot analysis
12;prospective observational study
12;long-term follow-up
12;multivariate analyses
12;cardiac magnetic resonance imaging
12;post hoc analysis
10;HR-pQCT
10;CTC strategy
10;computed tomography (CT) scan
10;narrow-band imaging
10;screening test
10;proposed protocol
10;acoustic analysis
10;descriptive cross-sectional study
10;endoscopic technique
10;chi-square test
10;cross-sectional prospective study
10;cross-sectional cohort study
10;systematic analysis
10;modified intention to treat
10;observational cohort study
10;vitro study
10;International Carotid Stenting Study (ICSS)
10;post-operative imaging
10;rt-fMRI neurofeedback
10;PET/CT
10;cross-validation
10;DW-SSFP
10;Dynamic causal modelling (DCM)
10;Functional magnetic resonance imaging (fMRI)
10;Diffusion tensor imaging (DTI)
10;structural MRI
10;gas chromatography
10;Kaplan-Meier method
10;vivo analysis
10;online questionnaire
10;combined approach
10;functional near-infrared spectroscopy (fNIRS)
10;Bayesian inference
10;pilot study
10;case study
10;systematic literature review
10;IIV-SD
10;birth cohort study
10;Lives Saved Tool (LiST)
10;national survey
10;mixed methods approach
10;cost-effectiveness analysis
10;regression analyses
10;RNA-sequencing
10;p 
10;genome-wide association studies (GWAS)
10;face-to-face interviews
10;latent class analysis
10;combined analysis
10;DisMod-MR 2.1, a Bayesian meta-regression tool
10;computer-generated randomisation
10;intention-to-treat principle
10;Current Controlled Trials
10;trial statistician
10;cluster randomised controlled trial
10;Kaplan-Meier methods
10;Cluster analysis
10;exploratory analysis
10;Bayesian analysis
10;machine learning approach
10;model-based approach
10;pre-operatively
10;Logistic regression analysis
10;systematic search
10;path analysis
10;intention-to-treat
10;multinomial logistic regression
10;surgical approach
10;standard method
10;Linear regression analyses
10;dual-energy X-ray absorptiometry
10;proof-of-principle
10;vivo imaging
10;tasks
10;principal components analysis
10;Magnetoencephalography (MEG)
10;functional MRI (fMRI)
10;design
10;current method
10;Logistic regressions
10;Experiment 1
10;LC-MS/MS
10;cross-sectional design
10;genome-wide association studies
10;resting-state functional magnetic resonance imaging
10;double-blind, placebo-controlled trial
10;first experiment
10;population-based cross-sectional study
8;LARC method
8;GRADE methodology
8;GEM-P
8;Role Playing Game
8;interrupted time-series analysis
8;steps
8;probabilistic MSMT-CSD
8;ai-fMRI
8;VATS approach
8;laparotomy
8;post-TAVR
8;narrow band imaging examination
8;t-Student test
8;HiRes 120 strategy
8;observational cross-sectional study
8;GIN test
8;vestibular test
8;Dix-Hallpike test
8;chi-squared test
8;Brazilian study
8;Cause of Death Ensemble model
8;CHHiP trial
8;conversation approach
8;follow up
8;support vector machine
8;logistic regression models
8;mp-MRI
8;digital X-ray microradiography
8;framework
8;tool
8;resting state fMRI
8;SwE method
8;Diffusion MRI
8;Stroop test
8;MR imaging
8;EEG/MEG
8;FDG-PET
8;questionnaire survey
8;linear mixed-effects models
8;polymerase chain reaction (PCR)
8;Cox regression analyses
8;multiplex PCR
8;PET imaging
8;Histological analysis
8;validated method
