weight;word
6;image analysis
6;situ measurements
6;new algorithm
6;gel electrophoresis
4;Rainbow-seq
4;paper spray MS
4;serial reaction time task
4;Cristofari et al.
4;proteomics software MaxQuant
4;probabilistic approach
4;random sampling method
4;JEVP-2018-140
4;mitigation strategy
4;array analyses
4;quantitative data analysis
4;descriptive-analytical study
4;cluster sampling
4;Illumina RNA-Seq
4;SPSS (22)
4;Descriptive analysis
4;elasto-viscoplastic fast Fourier transform (EVPFFT) method
4;statistical Package for Social Sciences (SPSS)
4;survey questionnaire
4;measurement and structural equation modelling
4;sample size determination formula
4;Transmission Electron Microscopy (TEM)
4;EBM approach
4;SEM path analysis
4;correlation and regression analysis
4;multistage sampling technique
4;Structural Equation Modelling (SEM)
4;descriptive cross-sectional quantitative survey
4;several analysis techniques
4;IBM SPSS AMOS
4;structural equation modeling (SEM)
4;random sampling technique
4;weight loss method
4;descriptive and standard multiple regression statistical analysis
4;Stratified and simple random sampling techniques
4;Statistical Package for Social Sciences (SPSS 22)
4;Descriptive research method
4;Fox et al.
4;analysis of variance (ANOVA)
4;correlation analysis
4;quantitative method
4;use of Statistical Package for Social Sciences (SPSS).Regression analysis
4;optical coherence tomography
4;Microsoft Excel software
4;World Health Organization guidelines
4;neural network modeling
4;Jansonius et al.
4;Inferential statistics
4;association rule mining
4;Gene Ontology (GO) annotation
4;Spearman correlation coefficient
4;written test
4;Pearson's correlation coefficient and linear regression
4;web-based search
4;design of experiments
4;well-structured questionnaire
4;molecular dynamics (MD)
4;UPLC-HRMS
4;extraction procedure
4;Functional magnetic resonance imaging (fMRI)
4;standard methods
4;T-test
4;study protocol
4;one-way Analysis of Variance (ANOVA) and multiple comparison post-hoc tests
4;XRF and FTIR methods
4;transcriptomic analysis
4;gas chromatography/mass spectrometry (GC/MS)
4;National Center Biotechnology Information (NCBI) BioProject
4;self-report questionnaire
4;market share algorithm
4;Western analysis
4;Proteome Analysis
4;radiometric survey
4;laser diffraction and DLS analysis
4;simple random sampling
4;transmission electron microscope (TEM)
4;Hellenic Longitudinal Investigation
4;Ingenuity Pathway Analysis
4;shotgun sequencing
4;experimental design
4;multivariate logistic regression
4;Q-Exactive HF high resolution tandem mass spectrometer
4;CORAL software
4;statistical methods
4;Taguchi method
4;HPLC analysis
4;de novo peptide sequencing
4;protein identification
4;bioinformatic approach
4;Metabolomic approach
4;gamified peer assessment model
4;central composite design (CCD) under response surface methodology (RSM)
4;extended analysis
4;Mass Spectroscopy (AP-MS)
4;data survey
4;Scanning Electron Microscopy energy dispersive spectroscopy data
4;Quantitative proteomic analysis
4;Nationwide Cohort Study
4;prospective case-control study
4;Ingenuity Pathway Analysis (IPA)
4;observational study
4;latent class analysis
4;immunohistochemical analysis
4;energy dispersive spectroscopy (EDS)
4;in-house
4;optimization tool
4;RNA-sequencing
4;Principal Component Analysis (PCA)
4;HS-SPME
4;X-ray computed tomography (CT)
4;Expectation-Maximization Algorithm
4;multivariate analysis
4;Multivariate analysis
4;Google Trends (GT)
4;Avon Longitudinal Study
4;Ikeda et al.
4;“
4;Berkovich-Ohana et al.
4;least square method
4;cutting-edge proteomics methodologies
4;statistical techniques
4;two-dimensional fluorescence difference gel electrophoresis (2D-DIGE)
4;ArrayExpress database (www.ebi.ac.uk/arrayexpress)
4;dynamic light scattering
4;Immunohistochemical analysis
4;first analysis
4;quantitative proteomic analysis
4;basic analysis
4;Mass Spectrometry
4;one-dimensional gel electrophoresis
4;transcriptome analysis
4;gas chromatography-mass spectrometry (GC–MS)
4;Fourier transform-infrared spectroscopy
4;single-particle tracking
4;in-vivo
4;liquid chromatography-mass spectrometry
4;microarray study
4;user-friendly interface
4;High Performance Liquid Chromatography (HPLC)
4;SEQUEST algorithm
4;16S rRNA gene analysis
4;stable isotope labeling
4;Biochim Biophys Acta
4;fMRI study
4;R-code
4;MS-based proteomics
4;web-link
4;Yale Protein Expression Database (YPED)
4;SILAC-based quantitative proteomics
4;flow cytometry analysis
4;Multiple regression analysis
4;database search
4;X-ray analysis
4;trial
4;Multi-Ethnic Study of Atherosclerosis (MESA)
4;RNA-sequencing technology
4;mouse model
4;Western blot
4;solution
4;coronary angiography
4;label-free quantitative analysis
4;high-throughput sequencing
4;PITA algorithm
4;data article
4;i.p.
4;resonant frequency method
4;Fig.
4;multiplex real-time polymerase chain reaction method
4;vitro experiments
4;Quantitative proteomics analysis
4;high resolution tandem mass spectrometry
4;cationic exchange chromatography
4;Bioinformatics analysis
4;Sequest-HT
4;filter-aided sample preparation
4;silico analysis
4;Neurosci.
4;mass spectrometry (AP-MS)
4;label-free quantification
4;asymmetric PCR-based approach
4;ultra-high performance liquid chromatography (UHPLC)
4;mass spectrometry-based proteomics
4;IPA software
4;MTT assay
4;mass-spectrometry
4;electronic band structure calculations
4;Tse et al.
4;bioinformatic analysis
4;in-depth analysis
4;2D-gel electrophoresis
4;iTRAQ analysis
4;in-vitro
4;micro-Raman spectroscopy
4;X-Ray photoelectron spectroscopy (XPS)
4;phylogenetic analyses
4;Tokyo-trial
4;PCR analysis
4;electrochemical methods
4;cryo-ET
4;Fourier transform infrared spectroscopy
4;sheathless CE–MS
4;MS/MS method
4;vitro assessment
4;Fourier transform infrared (FTIR) spectroscopy
4;CFD-DEM
