weight;word
4;in-depth studies
4;qualitative case study
4;situ U-Pb dating
4;finite element analysis
4;eddy covariance method
4;follow-up interviews
4;CO2 flux partitioning algorithms
4;assimilation algorithm
4;PLS regression
4;real-time PCR
4;in-situ observations
4;pre-intervention
4;generalized linear model
4;Sensitivity analyses
4;Monte-Carlo simulations
4;proposed field method
4;Species distribution modelling
4;Ambiguity Analysis
4;statistical methods
4;quantitative approach
4;EU Biodiversity Strategy
4;different methods
4;Water Framework Directive
4;Linear regression
4;nature valuation methodology
4;a.s.l.
4;XANES analysis
4;image analysis
4;AOP framework
4;multi-criteria decision analysis
4;two experiments
4;Hot spot analysis
4;general framework
4;EU Water Framework Directive (WFD)
4;National Geochemical Survey
4;Semi-structured interviews
4;independent methods
4;LUCAS topsoil survey
4;gamma-ray spectrometry
4;type-approval test procedure
4;Markov chain Monte Carlo simulation
4;Tenax-method
4;inductively coupled plasma-mass spectrometry
4;optimization algorithm
4;developed protocol
4;niche theory
4;new equation
4;scenario analysis
4;CT method
4;Bayesian framework
4;UV–visible spectroscopy
4;SPE method
4;AOP
4;Ames test
4;comparative analysis
4;core analysis
4;light microscopy
4;machine learning algorithms
4;retrieval algorithm
4;retrieval algorithms
4;fixed- and variable-height threshold approaches
4;novel algorithm
4;ERA-Interim reanalysis
4;FAST algorithm
4;normalized difference vegetation index (NDVI)
4;tree-centric approach
4;Advanced Synthetic Aperture Radar (ASAR)
4;new scheme
4;mapping
4;sub-sampling tool
4;combined approach
4;FCM protocol
4;evidence-based approach
4;multidisciplinary approach
4;data assimilation techniques
4;1280min approach
4;principal component analyses
4;differential scanning calorimetry
4;tests
4;Tukey method
4;U-Pb dating
4;situ analyses
4;harmonic approximation
4;luminescence spectroscopy
4;Re–Os geochronology
4;equilibrium method
4;infrared spectroscopy
4;Monte Carlo simulations
4;X-ray fluorescence
4;experimental method
4;GC–MS
4;conceptual framework
4;Wi-Fi
4;time-series analysis
4;correlation analysis
4;electrical resistivity tomography (ERT)
4;programme
4;137Cs-based approach
4;electron microprobe
4;Interferometric Synthetic Aperture Radar (InSAR)
4;I–
4;general theory
4;double spike technique
4;Pb isotope analysis
4;X-ray photoemission electron microscopy
4;Diffusion modelling
4;high-pressure experiments
4;density functional theory (DFT)
4;Monte Carlo approach
4;Oxygen isotope analysis
4;High-precision oxygen isotope analysis
4;UV laser ablation
4;oxygen isotope analyses
4;X-ray mapping
4;X-ray analysis
4;XAS analysis
4;Canonical correlation analysis (CCA)
4;Principal Component Analysis (PCA)
4;sampling method
4;mass spectrometry
4;preprocessing selection approach
4;tandem mass spectrometry
4;new algorithm
3;ranking method
2;DeNitrification DeComposition model (DNDC)
2;multivariate indicator kriging (MVIK)
2;12-year Taiwan Environmental Protection Administration survey
2;presently available EVA methods
2;least squares fitting
2;lens of resilience theory
2;high-resolution telemetry
2;Demonstration Test Catchment (DTC) initiative
2;PRObability of Streamflow PERmanence (PROSPER) model
2;U.S. Geological Survey (USGS)
2;e.g. IDEAM–
2;Model-Output-Statistics analysis
2;Canonical Correlation Analysis
2;climate change service
2;regional climate change impact analysis
2;ECOWAS Observatory
2;Social science research
2;43 interviews
2;qualitative research methods
2;national-level climate service
2;National System of Agriculture Information (SNIA)
2;CHASE-PL (Climate change impact assessment
2;Advanced planning
2;World Food Programme
2;Statistical downscaling
2;global climate model (GCM) EC-EARTH
2;logic model
2;climate services program
2;IPCC’s Working Group II (WGII)
2;iterative approach
2;5th Coupled Model Intercomparison Project (CMIP5)
2;web service
2;Rossby Centre regional climate model RCA4
2;unanticipated but innovative assessment techniques
2;Water Utility Climate Alliance
2;Piloting Utility Modeling Applications project
2;Inter-sectoral Impact Model Inter-comparison Project (ISI-MIP)
2;Coupled Model Inter-comparisons Project Five (CMIP5)
2;SBAS measurements
2;Small Baseline Subset (SBAS)
2;Time-series analysis (1987–2016)
2;hierarchy classification
2;21-day post treatment analysis
2;brand-competitiveness analysis
2;systematic review and meta-analyses
2;Life cycle Assessment (LCA)
2;AIC (Akaike’s Information Criterion) comparison
2;log-normal error distribution
2;PERMANOVA analysis
2;Bight Program
2;probabilistic survey design
2;SCB Regional Marine Monitoring Program (the Bight Program
2;satellite-based observations
2;employed technology
2;Ozone Monitoring Instrument (OMI) satellite-based SO2 observations
2;electrochemical impedance spectroscopy (EIS)
