weight;word
8;mitigation
8;Rankine cycle
8;system balancing
8;electricity supply
8;electricity generation
8;parametric study
8;manufacturing processes
8;extrusion process
8;4D printing
8;condition monitoring
8;energy analysis
8;economic analysis
8;H2 production
8;greenhouse gas (GHG) emissions
8;industrial processes
8;SP testing
8;feedback control
8;adaptation
8;dynamic stall
8;combined effect
8;accumulation
8;accurate prediction
8;vortex shedding
8;non-destructive evaluation
8;techniques
8;power capture
8;rate-independent linear damping
8;energy dissipation
8;rotation
8;experimental tests
8;formulation
8;decision making
8;pattern recognition
8;recognition
8;numerical study
8;microstructural changes
8;development and validation
8;reactions
8;progression
8;stress relaxation
8;loading
8;applied stress
8;motion
8;microstructure evolution
8;strain hardening
8;energy absorption
8;oscillations
8;uniform bending
8;parametric analysis
8;chemical reaction
8;mass transfer
8;numerical investigation
8;thermal radiation
8;heat conduction
8;cooling effect
8;heat and mass transfer
8;damage evolution
8;kinetics
8;strength development
8;state estimation
8;optimal control
8;execution
8;collisions
8;automated driving
6;structure modification
6;thermal loading
6;thermal resistance method
6;inner surface heat flow
6;air-conditioning intermittent operation
6;batch venting
6;solar water splitting
6;continuous crystallization
6;ground motions
6;modeling
6;intelligent manufacturing
6;precision positioning
6;vapor pressure
6;drug loading
6;concurrent transmission
6;ethanol oxidation reactions
6;CH4 oxidation
6;oxidation
6;adsorptive dissociation
6;MILD combustion
6;upgrading
6;biological vision
6;onset of failure
6;short car trips
6;public transport
6;policy measures
6;transport policy
6;self-organise
6;biomass pretreatment
6;wind turbine aerodynamics
6;power extraction
6;avian mortality
6;fault detection
6;Condition monitoring (CM)
6;free flow
6;data collection
6;text classification
6;slamming forces
6;global forces and moments
6;maintenance strategies
6;ship design process
6;organisational learning
6;testing effort function
6;PHA reviews
6;electric curing
6;self-healing
6;binder leaching
6;false identifications
6;GSCM practices
6;scheduling
6;energy saving
6;chloride induced corrosion
6;control tasks
6;energy multiplication
6;coolant flow
6;neural activity
6;material deformation
6;run-out effect
6;motion response
6;cyclic deformation
6;nonlinear behaviour
6;in-service
6;docking process
6;delamination process
6;mechanical behaviour
6;fire resistance
6;safe design
6;self-heating
6;separation
6;engineering design
6;wave breaking
6;collapse
6;fluctuations
6;onset
6;instabilities
6;heat generation
6;mode switch
6;community acceptance
6;paradigm shift
6;PV self-consumption
6;optimal design
6;peak flows
6;P2P energy trading
6;economic growth
6;efficient operation
6;clinker production
6;design and operation
6;CO2 mitigation
6;commercial exploitation
6;significantly reducing
6;renewable resource integration
6;FIT policies
6;post-processing
6;revolution
6;variations
6;fabrication process
6;advanced control strategies
6;aggregation
6;governance
6;renewable energy production
6;hydropower generation
6;Microwave heating
6;cooperative DR
6;automatic control
6;experimental investigation
6;conservation management
6;different operational strategies
6;preparation
6;energy consumption
6;anaerobic digestion
6;network reconfiguration
6;voltage regulation
6;demand side management
6;modelling techniques
6;energy intensive process
6;large-scale deployment
6;nature
6;machine learning
6;pseudo-ductility
6;cure
6;suppression
6;controlling mechanisms
6;bidirectional scanning
6;design and construction
6;bone regeneration
6;pressure cycling
6;wear
6;forced convection
6;Carbon capture and storage
6;PCM integration
6;biodiesel production
6;sliding condensation pressure method
6;multiple expansion
6;experimentally tested
6;partially premixed combustion
6;system operation
6;fossil fuel depletion
6;heat supply
6;techno-economic assessment
6;phase change
6;extraction
6;cost reductions
6;risk evaluation
6;cloud manufacturing
6;adsorption
6;mobility
6;clinical practice
6;scientific research
6;maintenance
6;crystal plasticity
6;oxygen diffusion
6;applications
6;modification
6;system design
6;penetration
6;significant loss
6;significant effect
6;large increase
6;aerodynamics
6;downburst
6;platform motion
6;mixing
6;turbulent channel flow
6;transient flow
6;statistical methods
6;fatigue testing
6;microstructural alterations
6;decay
6;trade-off
6;tidal flows
6;wave impact
6;auto-extinction
6;damage
6;classification
6;crack propagation
6;linear combination
6;progressive collapse
6;sensitivity studies
6;problems
6;overall reduction
6;kinematic analysis
6;computer vision
6;media fracture
6;unsteady flow
6;current
6;energy extraction
6;tidal currents
6;correlation
6;robotic inspection
6;flows
6;studies
6;prevention
6;water rise
6;pseudo-bistability
6;computation
6;crack nucleation
6;cold dwell fatigue
6;dwell fatigue
6;slip transfer
6;stochastic nature
6;texture evolution
6;dislocation slip
6;mechanism
6;failure mode
