weight;word
4;31P MAS NMR
4;UV functionalization method
4;polarized light microscopy
4;extended finite element method (XFEM)
4;finite element analyses
4;density functional calculations
4;RCT-B method
4;energy-dispersive X-ray spectroscopy
4;Fractographic analysis
4;Finite Element (FE) analysis
4;Al–
4;X-ray diffraction measurements
4;STEM observation
4;electrochemical impedance spectroscopy
4;cyclic voltammetry
4;CCD method
4;X-ray computed tomography (CT)
4;First-principles calculations
4;proposed control strategy
4;3D tomography
4;protocol
4;Multiple regression analysis
4;Adams method
4;hydrolysis method
4;organic residue analysis
4;case-studies
4;lithic microwear analysis
4;low-dose imaging
4;in-situ experiments
4;procedure
4;situ approach
4;combined analysis
4;electroacoustic spectroscopy
4;Microstructural analysis
4;invariant-based design approach
4;analytical approach
4;balanced design approach
4;nanoindentation technique
4;analytical method
4;energy dispersive X-ray spectroscopy (EDS)
4;glow discharge optical emission spectroscopy
4;X-ray diffraction (XRD) analysis
4;Rietveld analysis
4;routine
4;statistical analysis
4;Monte Carlo code FLUKA
4;integrated method
4;molecular dynamics (MD) simulations
4;Ex vivo
4;Electron Probe Micro-Analysis (EPMA)
4;Aerosol Assisted Chemical Vapour Deposition (AACVD)
4;focused ion beam
4;Electrochemical impedance spectroscopy
4;methods
4;finite element (FE) modelling
4;new methodology
4;UV–Vis spectroscopy
4;confocal microscopy
4;Fourier Transform Infrared Spectroscopy (FTIR)
4;SEM-EDX
4;digital image correlation (DIC) technique
4;molecular beam epitaxy
4;scanning and transmission electron microscopy
4;single-side illumination method
4;COSMO-REA6
4;graphical analysis tool
4;Ennumber approach
4;strategy
4;image analysis
4;new experimental method
4;FT4 powder rheometer
4;drop test method
4;Atomic Force Microscopy (AFM)
4;Statistical analysis
4;new method
4;third-harmonic microscopy
4;harmonic analysis
4;integral method
4;ceramic method
4;neutron diffraction and magnetometry
4;solid state reaction method
4;powder neutron diffraction
4;high-resolution transmission electron microscopy
4;Scanning Transmission Electron Microscopy (STEM)
4;focused ion beam (FIB)
4;ion beam analysis
4;electron back-scattered diffraction (EBSD)
4;combinatorial approach
4;polarised Raman spectroscopy
4;multivariate analysis
4;scanning transmission electron microscopy (STEM)
4;optical coherence tomography
2;ATR-FTIR and SDS-PAGE
2;synchrotron-based small-angle X-ray scattering (SAXS)
2;Attenuated Total Reflectance Fourier Transform Infrared spectroscopy (ATR-FTIR) and SDS-PAGE
2;luminescence lifetime cryothermometry
2;novel method of “gallium-assisted diffusion bonding
2;introduced SEM image analysis
2;phase analysis
2;two-dimensional investigations
2;systematic three-dimensional large-scale phase-field simulations
2;Turkevich method
2;electron beam lithography method
2;metal-catalyzed method
2;liquid exfoliation method
2;soft-template method
2;microwave-assisted hydrothermal method
2;scalable atomic layer deposition method
2;high-temperature X-ray diffraction
2;Post-deposition annealing
2;in vitro magnetic resonance imaging (MRI)
2;vibrating sample magnetometer (VSM)
2;COMSOL Multiphysics software
2;sol-gel, atomic layer deposition (ALD) method
2;sol-gel auto-combustion method
2;sensing analysis
2;Hall effect measurements
2;X-ray diffraction (XRD), Fourier Transform Infrared (FTIR) spectroscopy
2;Field Emission Scanning Electron Microscopy (FE-SEM)
2;Analysis
2;Ultraviolet (UV)-Visible spectroscopy
2;facile sol-gel method
2;MTT assay
2;TEM observations
2;Scherrer's method
2;Visible (UV–Vis) and Raman Spectroscopy
2;Fourier Transform Infra-red (FTIR)
2;Powder X-ray Diffraction (PXRD)
2;vibrating sample magnetometry (VSM)
2;energy-dispersive X-ray spectroscopy (EDX) elemental mapping
2;liquid phase pulsed laser ablation (PLAL)
2;impedance analyzer
2;UV –
2;solution casting method
2;CIE (Commission International de I'E' clairage) chromaticity co-ordinates
2;Scherer's method
2;combustion method
2;TEM and HRTEM analysis
2;conventional solid–state reaction method
2;Tafel polarization
2;energy dispersive spectroscopy (EDAX)
2;scanning electron microscopic images (SEM)
2;X-ray diffraction spectroscopy (XRD)
2;electroplating technique
2;Korringa-Kohn-Rostoker coherent potential approximation (KKR-CPA) method
2;lithographic lift-off method
2;Noakes plots and Kouvel–Fisher method
2;melt-spinning method
2;low-cost approach
2;aqueous solution-based method
2;self-assembly method
2;X-ray diffraction ̣(XRD) and Scanning electron microscopy (SEM)
2;self-assembly method
2;offered technique
2;developed technique
2;second stage
2;Electroluminescence (EL) method
2;pseudo-first-order kinetic model
2;DRS spectroscopy
2;TEM and BET techniques
2;UV-DRS
2;precipitation deposition method
2;in-situ Raman characterization
2;solid state reaction technique
2;energy dispersive x-ray analysis (EDX)
2;diffusion method
2;scanning electron-microscopy
2;homogenization – cold rolling – annealing treatment scheme
2;gas sensor analysis
2;UV–Visible absorption and photoluminescence (PL) spectroscopy
2;powder X-ray Diffraction (PXRD)
2;high throughput method
2;UV–visible absorption spectroscopic studies
2;modified seed mediated approach
2;cyclic voltammetry (CV) and differential pulse voltammetry (DPV) techniques
2;field emission scanning electron microscopy (FESEM)
2;UV-Vis diffuse reflectance spectroscopy
2;hydrothermal method
2;TEM-EDX
2;ICP-AES
2;electrochemical impedance spectroscopy one
2;electrochemical impedance spectroscopy method
2;formula
2;Spin–Orbit Interaction (GGA + SOI)
2;Generalized Gradient Approximation
2;technique of the Full Potential Linearly Augmented Plane Wave (FP-LAPW) implemented
2;non-equilibrium Green's function
2;SEM technique
2;microstructural study
2;sol–gel auto-combustion method
2;GMI sensor
2;SEM and TEM analysis
2;simple hydrothermal method
2;Cyclic voltammetry (CV) and Electrochemical Impedance Spectroscopy (EIS) measurements
2;Visible studies
2;X-ray photoelectron spectroscopy (XPS) and UV–
2;Powder X-ray diffraction (PXRD)
2;photoluminescence (PL)
2;Atomic Force Microscope (AFM)
2;ultrasonic spray pyrolysis technique
2;cyclic voltammetry (CV) and electrochemical impedance spectroscopy (EIS)
2;Jatropha-oil assisted combustion method
2;SEM and Raman spectroscopy
2;powder X-ray diffraction (PXRD)
2;simple solution combustion route
2;carboxyl-functionalised solvothermal approach
2;ultrasonically enhanced co-precipitation procedure
2;Diffuse reflectance spectra (DRS)
2;EDS (Energy Dispersive X-ray spectroscopy
2;Scanning Electron Microscope)
2;single crystal X-ray diffraction (XRD)
2;Fourier-Transform Infrared (FT-IR)
2;nanotechnology strategy
2;surfactant assisted sonochemical method
2;Scanning electron microscope (SEM) studies
2;HR-MS
2;UV-VIS spectroscopy
2;High resolution X-ray diffraction analysis (HRXRD)
2;single crystal X-ray diffraction and Fourier transform infra-red spectroscopy (FTIR)
2;unidirectional method
2;slow evaporation solution (SEST) technique
2;electron beam evaporation technique
2;Fourier transform infrared (FTIR) spectroscopy
2;energy dispersive X-ray analysis (EDX)
2;Z-scan technique
2;thermogrativity differential thermo-analysis (TG-DTA) technique
2;Fluorescence study
2;Fourier transform infrared (FTIR) spectroscopy technique
2;powder X-ray diffraction (PXRD) method
2;slow evaporation solution technique
2;atomic force microscopy (AFM) measurements
2;X-ray diffraction (XRD) patterns
2;trap depth study
2;inert gas condensation technique
2;particle size analyzer
2;Hummers' method
2;X-ray Diffraction analysis
2;UV-vis
2;slow evaporation growth method
2;Transmission electron microscopy (TEM), UV-Diffuse Reflectance Spectroscopy (UV-DRS), and Photoluminescence (PL) spectroscopy
2;wet chemical method
2;X-ray diffractograms
2;co-extrusion process
2;electrical impedance spectroscopy (EIS)
2;thermogravimetric analysis (TG)
2;pseudo second order model
2;Brunauer–Emmett–Teller (BET) surface area, Raman and Ultraviolet–visible absorption spectroscopy
2;sol–gel method
2;nano tracking analysis
2;Electroluminescence (EL) measurements
2;T-test and F-test
2;statistical analysis approach
2;BET surface area analysis
2;replication-based microcontact printing method
2;co-precipitation technique
2;study
2;Judd–Ofelt theory
2;surface-based science
2;facile solution combustion route
2;state-of-the-art bioinformatics approaches
2;Fisher methods
2;Critical analysis
2;Commission International De I-Eclairage (CIE) and Correlated Color Temperature (CCT) analyses
2;1H NMR
2;X-ray Diffraction (XRD) studies
2;simple electrodeposition method
2;VIS spectroscopy
2;electron beam evaporation method
2;exchange-correlation energy optimization
2;full-potential linearized augmented plane wave (FP-LAPW) method with generalized gradient approximation (GGA), local density approximation (LDA) and Engel–Vosko approximation (EV-GGA)
2;electron backscatter diffraction analysis
2;peak shape method
2;Energy dispersive X-ray spectrum (EDS)
